comparison	gene_name	logFC	CI.L	CI.R	adj.P.Val	AveExpr	P.Value	Chr	gene_id
CH vs Bedding	2310057M21Rik	-0.149036197551755	-0.239564440301445	-0.0585079548020657	0.0195277037123083	4.61372393911035	0.0024715619299695	chr7	ENSMUSG00000040177
Bedding vs Clean	2310061I04Rik	-0.0767347601384349	-0.189982088234744	0.0365125679578742	0.814544446095205	5.50775229110837	0.174020070171021	chr17	ENSMUSG00000050705
CH vs Clean	2310061I04Rik	-0.114594657158944	-0.243008207288966	0.0138188929710775	0.246854346997474	5.50775229110837	0.0777126508155351	chr17	ENSMUSG00000050705
CH vs Bedding	2310061I04Rik	-0.0378598970205095	-0.145151030658893	0.0694312366178744	0.61790615572176	5.50775229110837	0.472187688371707	chr17	ENSMUSG00000050705
Bedding vs Clean	2410002F23Rik	-0.0395358126504588	-0.128518711756467	0.0494470864555492	0.895474062198227	6.01405604473153	0.366991293012009	chr7	ENSMUSG00000045411
CH vs Clean	2410002F23Rik	0.0440460096669035	-0.0566329184978195	0.144724937831627	0.594595993320073	6.01405604473153	0.374256122421507	chr7	ENSMUSG00000045411
CH vs Bedding	2410002F23Rik	0.0835818223173623	-0.00041032474943882	0.167573969384163	0.13125241380457	6.01405604473153	0.0510357224980228	chr7	ENSMUSG00000045411
Bedding vs Clean	2410004B18Rik	-0.0453925089507372	-0.163919539043878	0.0731345211424032	0.906056860714716	4.81618965106221	0.435722342133023	chr3	ENSMUSG00000036873
CH vs Clean	2410004B18Rik	0.0112454395491337	-0.123009570423153	0.145500449521421	0.930981104425321	4.81618965106221	0.863743580216826	chr3	ENSMUSG00000036873
CH vs Bedding	2410004B18Rik	0.0566379484998709	-0.0555489993868053	0.168824896386547	0.460998866362938	4.81618965106221	0.306628629400247	chr3	ENSMUSG00000036873
Bedding vs Clean	2410004P03Rik	-0.0220424257032814	-0.761078785021806	0.716993933615243	0.998262179241535	2.05999561733727	0.951245365752369	chr12	ENSMUSG00000071398
CH vs Clean	2410004P03Rik	0.219390464976304	-0.626364351156452	1.06514528110906	0.767561679454649	2.05999561733727	0.59606127397599	chr12	ENSMUSG00000071398
CH vs Bedding	2410004P03Rik	0.241432890679586	-0.4701814735898	0.953047254948972	0.631650611102526	2.05999561733727	0.489121450609133	chr12	ENSMUSG00000071398
Bedding vs Clean	2510002D24Rik	-0.044849970324055	-0.172976396325566	0.0832764556774556	0.921056847465854	3.78776312595144	0.475701397103741	chr16	ENSMUSG00000071632
CH vs Clean	2510002D24Rik	-0.0162616626519432	-0.160840770777005	0.128317445473119	0.906011915187387	3.78776312595144	0.817798361906678	chr16	ENSMUSG00000071632
CH vs Bedding	2510002D24Rik	0.0285883076721118	-0.0922476433641393	0.149424258708363	0.745874478139531	3.78776312595144	0.628680810135556	chr16	ENSMUSG00000071632
Bedding vs Clean	2510009E07Rik	0.262216706803859	0.134578310715884	0.389855102891835	0.389271941264356	6.36128581415543	0.000315296618205905	chr16	ENSMUSG00000043391
CH vs Clean	2510009E07Rik	0.192733250291774	0.0483502047663011	0.337116295817246	0.0903291334263355	6.36128581415543	0.0111882024949001	chr16	ENSMUSG00000043391
CH vs Bedding	2510009E07Rik	-0.0694834565120859	-0.18997050867046	0.051003595646288	0.39509320401981	6.36128581415543	0.244576971895755	chr16	ENSMUSG00000043391
Bedding vs Clean	2510039O18Rik	0.000578312067114339	-0.080152873206683	0.0813094973409117	0.999210053440283	4.82095455612092	0.98828642685205	chr4	ENSMUSG00000044496
CH vs Clean	2510039O18Rik	0.021171359061996	-0.0702964472846317	0.112639165408624	0.794527721960548	4.82095455612092	0.63609731046999	chr4	ENSMUSG00000044496
CH vs Bedding	2510039O18Rik	0.0205930469948816	-0.0558342551955552	0.0970203491853184	0.70965610290586	4.82095455612092	0.582106208437799	chr4	ENSMUSG00000044496
Bedding vs Clean	2610008E11Rik	-0.19843051697735	-0.398916329623562	0.00205529566886264	0.681592649258701	5.17149103758918	0.0521954460435003	chr10	ENSMUSG00000060301
CH vs Clean	2610008E11Rik	-0.270029539676556	-0.496658298577551	-0.0434007807755605	0.122999126077084	5.17149103758918	0.0216737776292525	chr10	ENSMUSG00000060301
CH vs Bedding	2610008E11Rik	-0.071599022699206	-0.260865660277114	0.117667614878702	0.590005175612365	5.17149103758918	0.441263693475519	chr10	ENSMUSG00000060301
Bedding vs Clean	2610021A01Rik	-0.182711246474686	-0.328361681577025	-0.0370608113723474	0.578755872426987	4.29215995853565	0.0162656933781838	chr7	ENSMUSG00000091474
CH vs Clean	2610021A01Rik	-0.385831585001997	-0.551616569390934	-0.220046600613059	0.0285030969399598	4.29215995853565	7.87678602165074e-05	chr7	ENSMUSG00000091474
CH vs Bedding	2610021A01Rik	-0.20312033852731	-0.341867154742068	-0.0643735223125529	0.0331246086219936	4.29215995853565	0.0060445332827313	chr7	ENSMUSG00000091474
Bedding vs Clean	2610044O15Rik8	-0.0987458230774845	-0.219228753398682	0.021737107243713	0.742858291110452	4.14163395203425	0.103330291304097	chr8	ENSMUSG00000071302
CH vs Clean	2610044O15Rik8	-0.148385308584462	-0.284903211855136	-0.0118674053137888	0.157380070646336	4.14163395203425	0.0344689257291655	chr8	ENSMUSG00000071302
CH vs Bedding	2610044O15Rik8	-0.0496394855069777	-0.163821519788651	0.0645425487746952	0.530857773773969	4.14163395203425	0.377212979207594	chr8	ENSMUSG00000071302
Bedding vs Clean	2610318N02Rik	0.153693033405983	-0.227322705050514	0.534708771862481	0.900444010784656	0.223540072282586	0.412017719838508	chr16	ENSMUSG00000049916
CH vs Clean	2610318N02Rik	0.0314960862414679	-0.401051304223396	0.464043476706331	0.939939622811944	0.223540072282586	0.881398978925632	chr16	ENSMUSG00000049916
CH vs Bedding	2610318N02Rik	-0.122196947164515	-0.484881708186714	0.240487813857683	0.634474544381009	0.223540072282586	0.492214867336036	chr16	ENSMUSG00000049916
Bedding vs Clean	2700049A03Rik	-0.0971864791495687	-0.378125534572798	0.183752576273661	0.921056847465854	2.52390008130545	0.480839076205933	chr12	ENSMUSG00000034601
CH vs Clean	2700049A03Rik	-0.379763205890952	-0.69721015431827	-0.0623162574636331	0.121610160053488	2.52390008130545	0.021208198165749	chr12	ENSMUSG00000034601
CH vs Bedding	2700049A03Rik	-0.282576726741383	-0.547992225151142	-0.0171612283316243	0.107983651971889	2.52390008130545	0.037962828473365	chr12	ENSMUSG00000034601
Bedding vs Clean	2700062C07Rik	0.0795797675617482	-0.0623411192751709	0.221500654398667	0.852926353880742	3.31981244983656	0.257479094538049	chr18	ENSMUSG00000024273
CH vs Clean	2700062C07Rik	0.0275657112963614	-0.133396680505478	0.188528103098201	0.852968711934425	3.31981244983656	0.725969483660679	chr18	ENSMUSG00000024273
CH vs Bedding	2700062C07Rik	-0.0520140562653868	-0.186731002239687	0.0827028897089138	0.58145949088108	3.31981244983656	0.432035997782865	chr18	ENSMUSG00000024273
Bedding vs Clean	2700097O09Rik	0.0883130263225855	-0.297844890359899	0.47447094300507	0.95738841012476	2.72285498337768	0.64006596770316	chr12	ENSMUSG00000062198
CH vs Clean	2700097O09Rik	-0.600825254897344	-1.03593924879391	-0.165711261000773	0.0812920844917689	2.72285498337768	0.00901070551408462	chr12	ENSMUSG00000062198
CH vs Bedding	2700097O09Rik	-0.689138281219929	-1.05263128716299	-0.325645275276866	0.00939002509741697	2.72285498337768	0.000707595908338117	chr12	ENSMUSG00000062198
Bedding vs Clean	2810004N23Rik	0.0187361124224221	-0.0924694167035783	0.129941641548423	0.968552875185659	4.46735950775431	0.730221575062844	chr8	ENSMUSG00000031984
CH vs Clean	2810004N23Rik	0.017624133172327	-0.108617810761831	0.143866077106485	0.882185230329486	4.46735950775431	0.774990928125632	chr8	ENSMUSG00000031984
CH vs Bedding	2810004N23Rik	-0.0011119792500951	-0.106685119733014	0.104461161232823	0.990325001578954	4.46735950775431	0.982777652920197	chr8	ENSMUSG00000031984
Bedding vs Clean	2810021J22Rik	0.0626084862058258	-0.0838634557998104	0.209080428211462	0.900027458792198	3.35547632003065	0.385132638046715	chr11	ENSMUSG00000020491
CH vs Clean	2810021J22Rik	-0.0896360078348415	-0.255279018225549	0.0760070025558665	0.497804888209262	3.35547632003065	0.274005425646807	chr11	ENSMUSG00000020491
CH vs Bedding	2810021J22Rik	-0.152244494040667	-0.290638526339732	-0.0138504617416028	0.097784812602595	3.35547632003065	0.0325461844225019	chr11	ENSMUSG00000020491
Bedding vs Clean	2810459M11Rik	0.0837990205285495	-0.0565694736602768	0.224167514717376	0.838035210560337	4.0204084960325	0.228866333624312	chr1	ENSMUSG00000026227
CH vs Clean	2810459M11Rik	0.237318199411286	0.077889845320175	0.396746553502397	0.0654972609473084	4.0204084960325	0.00536573361482956	chr1	ENSMUSG00000026227
CH vs Bedding	2810459M11Rik	0.153519178882736	0.020046325717785	0.286992032047688	0.0844860887771549	4.0204084960325	0.0260859825391002	chr1	ENSMUSG00000026227
Bedding vs Clean	2900026A02Rik	0.186158341109515	-0.0297860634192001	0.402102745638229	0.729332595873725	6.11468702552199	0.087609770593125	chr5	ENSMUSG00000051339
CH vs Clean	2900026A02Rik	0.219333254905905	-0.0250238620113765	0.463690371823187	0.243667906131144	6.11468702552199	0.0761028325060587	chr5	ENSMUSG00000051339
CH vs Bedding	2900026A02Rik	0.0331749137963904	-0.17070756006907	0.23705738766185	0.829330380209998	6.11468702552199	0.739040650588394	chr5	ENSMUSG00000051339
Bedding vs Clean	3110009E18Rik	0.0438140944108962	-0.247666569321963	0.335294758143755	0.973539779017136	0.124603609510565	0.758283589226856	chr1	ENSMUSG00000026388
CH vs Clean	3110009E18Rik	0.253371230603127	-0.0751567436964114	0.581899204902666	0.316840056354356	0.124603609510565	0.124052760090897	chr1	ENSMUSG00000026388
CH vs Bedding	3110009E18Rik	0.209557136192231	-0.0649390883359077	0.48405336072037	0.249996061358788	0.124603609510565	0.127704540745387	chr1	ENSMUSG00000026388
Bedding vs Clean	3110040N11Rik	-0.0147678964717461	-0.183325602974863	0.153789810031371	0.990571599255111	2.85030813400896	0.857548276391392	chr7	ENSMUSG00000025102
CH vs Clean	3110040N11Rik	0.225032190735157	0.0338787037153469	0.416185677754967	0.127233306320877	2.85030813400896	0.0231126860541251	chr7	ENSMUSG00000025102
CH vs Bedding	3110040N11Rik	0.239800087206903	0.0797183291830875	0.399881845230718	0.0301096366059545	2.85030813400896	0.00512550081825009	chr7	ENSMUSG00000025102
Bedding vs Clean	3110082I17Rik	-0.0375525742432137	-0.252702816741202	0.177597668254775	0.968298209458449	2.94958923863737	0.720944473772588	chr5	ENSMUSG00000053553
CH vs Clean	3110082I17Rik	0.270027842830935	0.0266812277648762	0.513374457896993	0.149655205199375	2.94958923863737	0.0312101453578183	chr5	ENSMUSG00000053553
CH vs Bedding	3110082I17Rik	0.307580417074148	0.103533034046029	0.511627800102268	0.0291814886881721	2.94958923863737	0.00489604406085451	chr5	ENSMUSG00000053553
Bedding vs Clean	3300002I08Rik	0.282163451314572	-0.0759129293628418	0.640239831991986	0.758573781197071	-0.0843098406894526	0.116504405894893	chr2	ENSMUSG00000063364
CH vs Clean	3300002I08Rik	-0.0776960488409124	-0.483445779799963	0.328053682118138	0.832990795838506	-0.0843098406894526	0.695234679293807	chr2	ENSMUSG00000063364
CH vs Bedding	3300002I08Rik	-0.359859500155485	-0.698651468671112	-0.0210675316398578	0.108634144061828	-0.0843098406894526	0.0383701367808123	chr2	ENSMUSG00000063364
Bedding vs Clean	3830406C13Rik	-0.0693339336606908	-0.168484072344925	0.0298162050235436	0.803557537062022	4.79533325691928	0.161197938394955	chr14	ENSMUSG00000033111
CH vs Clean	3830406C13Rik	0.14201256213212	0.0296369279852724	0.254388196278967	0.105095670280461	4.79533325691928	0.0155846998236411	chr14	ENSMUSG00000033111
CH vs Bedding	3830406C13Rik	0.211346495792811	0.117402309361136	0.305290682224485	0.00402715056835344	4.79533325691928	0.000116755579048305	chr14	ENSMUSG00000033111
Bedding vs Clean	4833420G17Rik	-0.0827177867136086	-0.37369492164196	0.208259348214743	0.940110900213505	4.37209277174327	0.561560423895078	chr13	ENSMUSG00000062822
CH vs Clean	4833420G17Rik	-0.224914107529566	-0.553583838602034	0.103755623542902	0.378686264325159	4.37209277174327	0.1698963517795	chr13	ENSMUSG00000062822
CH vs Bedding	4833420G17Rik	-0.142196320815958	-0.416765505219871	0.132372863587956	0.448467410146098	4.37209277174327	0.294506376178563	chr13	ENSMUSG00000062822
Bedding vs Clean	4833439L19Rik	-0.0350505543171984	-0.158448060180792	0.0883469515463951	0.940110900213505	7.69737675638653	0.561978027248006	chr13	ENSMUSG00000025871
CH vs Clean	4833439L19Rik	0.0190123164326836	-0.120526716119765	0.158551348985133	0.885084286867705	7.69737675638653	0.780248448615498	chr13	ENSMUSG00000025871
CH vs Bedding	4833439L19Rik	0.054062870749882	-0.0623509019073998	0.170476643407164	0.501255179053417	7.69737675638653	0.346130267872	chr13	ENSMUSG00000025871
Bedding vs Clean	4921507P07Rik	-0.182819582199346	-0.555961590871518	0.190322426472825	0.876680059004092	0.565028430052518	0.32079914699043	chr6	ENSMUSG00000029828
CH vs Clean	4921507P07Rik	0.0513665484186911	-0.37605829567334	0.478791392510722	0.900077070514799	0.565028430052518	0.805581799721436	chr6	ENSMUSG00000029828
CH vs Bedding	4921507P07Rik	0.234186130618038	-0.124858009173824	0.593230270409899	0.331972500843475	0.565028430052518	0.190009331679357	chr6	ENSMUSG00000029828
Bedding vs Clean	4921524J17Rik	-0.00392001106169193	-0.202646097649466	0.194806075526082	0.999210053440283	3.55876140400897	0.967752864980757	chr8	ENSMUSG00000036934
CH vs Clean	4921524J17Rik	-0.0562334063210486	-0.281989823937017	0.169523011294919	0.776305202749936	3.55876140400897	0.610759777035313	chr8	ENSMUSG00000036934
CH vs Bedding	4921524J17Rik	-0.0523133952593566	-0.241440538457977	0.136813747939264	0.702339343860124	3.55876140400897	0.572192494021198	chr8	ENSMUSG00000036934
Bedding vs Clean	4921536K21Rik	-0.0989621442107218	-0.52363803634821	0.325713747926767	0.956357202096498	-0.0338182789114443	0.633825054523355	chr11	ENSMUSG00000020434
CH vs Clean	4921536K21Rik	-0.0711867747153621	-0.557504735411765	0.415131185981041	0.876752972408682	-0.0338182789114443	0.764411191969706	chr11	ENSMUSG00000020434
CH vs Bedding	4921536K21Rik	0.0277753694953597	-0.38112443713783	0.43667517612855	0.930399215966005	-0.0338182789114443	0.889304175715228	chr11	ENSMUSG00000020434
Bedding vs Clean	4930430F08Rik	-0.0342515883454948	-0.170514153253657	0.102010976562667	0.94996146069486	3.75676125579523	0.607523518445817	chr10	ENSMUSG00000046567
CH vs Clean	4930430F08Rik	-0.204643064734572	-0.359035207585733	-0.050250921883411	0.0923341217309318	3.75676125579523	0.0116930248174926	chr10	ENSMUSG00000046567
CH vs Bedding	4930430F08Rik	-0.170391476389077	-0.299497109449402	-0.0412858433287523	0.050477705259777	3.75676125579523	0.0120091918809296	chr10	ENSMUSG00000046567
Bedding vs Clean	4930447C04Rik	0.0817679778522766	-0.519261106963351	0.682797062667904	0.978692832552166	2.37157110902037	0.780507951007283	chr12	ENSMUSG00000021098
CH vs Clean	4930447C04Rik	-0.302457094179516	-0.976893344473707	0.371979156114675	0.583200258662664	2.37157110902037	0.362506314626002	chr12	ENSMUSG00000021098
CH vs Bedding	4930447C04Rik	-0.384225072031793	-0.946188492462443	0.177738348398857	0.306338804681439	2.37157110902037	0.170253681832569	chr12	ENSMUSG00000021098
Bedding vs Clean	4930453N24Rik	-0.00412357129030472	-0.112761892481711	0.104514749901102	0.998262179241535	4.81360103469549	0.937997715377286	chr16	ENSMUSG00000059920
CH vs Clean	4930453N24Rik	0.00162759905798993	-0.121716234888934	0.124971433004914	0.988990755684503	4.81360103469549	0.978424615132318	chr16	ENSMUSG00000059920
CH vs Bedding	4930453N24Rik	0.00575117034829464	-0.097368897756929	0.108871238453518	0.944112690715594	4.81360103469549	0.909011065035143	chr16	ENSMUSG00000059920
Bedding vs Clean	4930503L19Rik	0.0350213522266067	-0.356277971732333	0.426320676185547	0.990502787463653	3.29836116413262	0.854475076695439	chr18	ENSMUSG00000044906
CH vs Clean	4930503L19Rik	-0.572412484041763	-1.0147703786194	-0.130054589464128	0.0990694306635832	3.29836116413262	0.0135595655747013	chr18	ENSMUSG00000044906
CH vs Bedding	4930503L19Rik	-0.60743383626837	-0.977358925588743	-0.237508746947997	0.0198239158597056	3.29836116413262	0.00253305591540683	chr18	ENSMUSG00000044906
Bedding vs Clean	4930522L14Rik	0.112820339194318	-0.256152518776555	0.481793197165191	0.931088845416965	0.477934727462037	0.532709401371414	chr5	ENSMUSG00000072762
CH vs Clean	4930522L14Rik	-0.119448258102985	-0.537225693002414	0.298329176796444	0.742240182195833	0.477934727462037	0.559429174358711	chr5	ENSMUSG00000072762
CH vs Bedding	4930522L14Rik	-0.232268597297303	-0.581023724956103	0.116486530361497	0.320525645250137	0.477934727462037	0.181197439198742	chr5	ENSMUSG00000072762
Bedding vs Clean	4930523C07Rik	0.395337806492185	0.115781999498681	0.67489361348569	0.560559819743793	1.64613196581472	0.00768042944801003	chr1	ENSMUSG00000090394
CH vs Clean	4930523C07Rik	0.285411265784854	-0.0325178941313423	0.603340425701051	0.243667906131144	1.64613196581472	0.0760742998055478	chr1	ENSMUSG00000090394
CH vs Bedding	4930523C07Rik	-0.109926540707331	-0.375027692751599	0.155174611336937	0.551529037165539	1.64613196581472	0.399269311520693	chr1	ENSMUSG00000090394
Bedding vs Clean	4930563E22Rik	-0.0649791400584467	-0.295584599057938	0.165626318941044	0.940689022707878	1.23995323327847	0.565083420051157	chr11	ENSMUSG00000053574
CH vs Clean	4930563E22Rik	-0.109979973427955	-0.373148055437613	0.153188108581702	0.612055555604645	1.23995323327847	0.395645589571823	chr11	ENSMUSG00000053574
CH vs Bedding	4930563E22Rik	-0.0450008333695084	-0.265690671348435	0.175689004609418	0.78478048851399	1.23995323327847	0.676621639135459	chr11	ENSMUSG00000053574
Bedding vs Clean	4930579G24Rik	-0.0133165809451339	-0.255592200456455	0.228959038566187	0.996496910269275	1.21231587798871	0.910321664998752	chr3	ENSMUSG00000027811
CH vs Clean	4930579G24Rik	0.189549596628705	-0.0847183327443564	0.463817526001767	0.37301516627622	1.21231587798871	0.165934592631698	chr3	ENSMUSG00000027811
CH vs Bedding	4930579G24Rik	0.202866177573839	-0.0260716029770753	0.431803958124753	0.178303612222563	1.21231587798871	0.079677839251023	chr3	ENSMUSG00000027811
Bedding vs Clean	4930590J08Rik	0.36596112106683	-0.00522360696913904	0.7371458491028	0.682314827020119	0.84033034249083	0.053035652935879	chr6	ENSMUSG00000034063
CH vs Clean	4930590J08Rik	-0.237664255429627	-0.662633193746424	0.187304682887171	0.480316644872304	0.84033034249083	0.258703050025211	chr6	ENSMUSG00000034063
CH vs Bedding	4930590J08Rik	-0.603625376496457	-0.958577620309906	-0.248673132683008	0.0168719255931239	0.84033034249083	0.0018858413044612	chr6	ENSMUSG00000034063
Bedding vs Clean	4931406C07Rik	0.00819026280841095	-0.124773656847665	0.141154182464487	0.995780896708985	4.47890817636823	0.899557405540411	chr9	ENSMUSG00000031938
